application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-04-23,Female,Medical Emergency,Self-Employed,Home Loan,Jointly Owned,58500.87627132233,6.146783059195873,765,8.033506155723531,100000.0,2,360,52,6833.52368672822
2026-04-22,Male,Debt Consolidation,Retired,Business Loan,Jointly Owned,52498.04587481348,40.69259035031353,652,8.463057514085623,226156.66104743158,1,12,21,5069.488104408822
2026-04-15,Female,Debt Consolidation,Retired,Home Loan,Jointly Owned,38586.98862516482,0.0,662,14.481052582219608,139903.8937634956,1,12,43,10384.194826644718
2026-04-09,Female,Debt Consolidation,Unemployed,Business Loan,Jointly Owned,48388.788011853925,7.281106147048085,619,5.0,169008.28568379916,1,120,37,2272.3666582205906
2026-04-29,Male,Home Renovation,Business Owner,Home Loan,Owned,23130.03252943311,15.78221203985876,812,8.932386728119592,124842.87518425287,4,60,36,2743.235776817287
2026-04-27,Male,Home Renovation,Student,Car Loan,Jointly Owned,27994.878686606888,17.89902657948157,743,12.957895243464527,166327.22357782983,4,24,34,4850.275497379649
2026-04-06,Female,Home Renovation,Retired,Education Loan,Rented,64270.227256926526,4.788365214750563,717,6.275014775412454,269150.8686675162,1,360,37,3519.456830271238
2026-04-21,Male,Home Renovation,Salaried,Business Loan,Rented,47752.5483028483,0.0,823,7.907644930779086,207877.9224949167,0,360,42,3622.167140276454
2026-04-11,Male,Debt Consolidation,Self-Employed,Personal Loan,Rented,70956.64481599892,4.138723214113741,601,13.6779330332575,121552.60799176042,4,120,30,11085.287968477463
2026-04-06,Female,Debt Consolidation,Retired,Home Loan,Owned,51940.78567146306,15.049994379986433,692,5.562356157407308,100000.0,4,24,39,5381.1281054685405
2026-04-26,Female,Wedding,Student,Business Loan,Rented,54298.24290270736,4.612062180086042,580,5.463165222967764,167740.35544915393,0,120,41,2645.943699506613
2026-04-20,Male,Home Renovation,Student,Education Loan,Rented,50673.859137592866,45.06312925720921,586,12.630112450343729,133479.4348479502,4,12,28,3829.9497479081274
2026-04-29,Male,Home Renovation,Business Owner,Home Loan,Rented,35852.43197172026,4.273249608512234,789,14.58904208550717,116135.48727579889,4,360,43,6214.674678050547
2026-04-15,Female,Business Expansion,Business Owner,Education Loan,Owned,57165.03795961146,12.29900526346128,834,14.11300890032864,249375.35269428103,2,120,41,6012.102754193382
2026-04-13,Male,Education,Business Owner,Personal Loan,Rented,40950.40784471808,9.19387721016726,665,5.0,100000.0,0,60,30,3268.208748751855
2026-04-06,Female,Business Expansion,Unemployed,Business Loan,Rented,55768.16783261534,5.402118563389842,666,14.186735018239558,185504.00930988963,2,120,26,115.90492591904058
2026-04-20,Female,Education,Student,Personal Loan,Owned,38481.172640648874,21.72438024018088,663,10.727460623515814,247142.62391129567,0,36,29,4848.379221649381
2026-04-21,Male,Home Renovation,Self-Employed,Education Loan,Jointly Owned,62171.54309593898,0.0,833,8.51049813149196,100000.0,0,48,39,4767.21522388109
2026-04-15,Female,Home Renovation,Salaried,Car Loan,Rented,57519.917219975316,44.08370274894726,652,8.18937676835186,129152.88108527868,0,360,37,3061.609336701232
2026-04-29,Female,Vehicle Purchase,Business Owner,Car Loan,Jointly Owned,69341.58986751521,0.0,832,12.278851461886521,133561.68638637505,4,360,51,8839.339298197465
2026-04-06,Male,Home Renovation,Self-Employed,Business Loan,Rented,61863.64206576528,15.713575872019971,702,11.622815366796674,230480.12434328685,1,120,34,6723.733702550637
2026-04-16,Male,Business Expansion,Business Owner,Home Loan,Owned,50157.501878394185,11.744263086253936,660,14.042918389100098,148530.38619243732,3,360,29,5404.455094705121
2026-04-01,Male,Debt Consolidation,Business Owner,Personal Loan,Jointly Owned,74052.03857752042,8.270191849564558,720,8.965100312416887,252426.63936421677,1,120,44,3917.8661224097814
2026-04-30,Male,Education,Student,Car Loan,Owned,56750.15217613633,28.388169757253536,850,9.311323480939008,192590.90783621298,4,12,28,10199.08587043613
2026-04-06,Male,Wedding,Salaried,Car Loan,Jointly Owned,16329.995694004938,37.760644440598064,712,12.54592551306422,132387.3189852983,4,48,30,1536.5814774374608
2026-04-16,Male,Vehicle Purchase,Self-Employed,Home Loan,Owned,41869.86012030395,0.0,683,8.548991702344372,100000.0,3,12,30,3510.2118081847993
2026-04-22,Male,Business Expansion,Business Owner,Personal Loan,Jointly Owned,48771.1390828105,0.0,741,12.579450822319396,100000.0,4,60,21,3642.895746084603
2026-04-01,Male,Vehicle Purchase,Student,Education Loan,Jointly Owned,70614.53212268301,16.70263857892809,680,7.739347959837339,183132.8121645353,0,24,43,5896.881840160879
2026-04-07,Male,Home Renovation,Unemployed,Car Loan,Jointly Owned,44489.78121614396,7.845413507125288,608,15.625697193658613,278470.0072383118,2,36,47,6982.654491123407
2026-04-28,Male,Debt Consolidation,Business Owner,Business Loan,Rented,40650.34378757878,1.1003696087338977,693,15.513762314914274,126330.51152475932,2,48,47,990.2761430902415
2026-04-10,Male,Wedding,Student,Business Loan,Jointly Owned,20242.943474111362,4.3246421011180916,768,8.690414636552493,117898.70036449574,0,36,56,2946.1699260371215
2026-04-21,Male,Business Expansion,Self-Employed,Education Loan,Jointly Owned,70379.15815095241,1.0877490623764485,734,10.68618976933849,182743.52215722023,1,24,53,6342.933179230144
2026-04-08,Female,Education,Retired,Home Loan,Rented,72593.61576666369,0.0,595,10.836927307218923,140181.34768115863,2,12,34,3004.5601811115434
2026-04-30,Male,Vehicle Purchase,Business Owner,Home Loan,Rented,33904.7887451649,12.654336898693405,762,10.19565161472341,126781.64424916638,0,60,49,3794.6717400110265
2026-04-21,Female,Vehicle Purchase,Unemployed,Car Loan,Owned,29713.278399963165,9.357044494278025,739,8.026968349394854,227627.62928555583,1,24,37,5517.9341065098215
2026-04-26,Male,Vehicle Purchase,Unemployed,Car Loan,Owned,66603.34369487948,1.7734513923892932,708,10.79202782117687,226432.80683034856,2,36,33,2060.2235579301887
2026-04-05,Female,Home Renovation,Business Owner,Car Loan,Rented,70422.6367739555,0.0,785,6.828916496153144,164310.08592104452,0,360,30,5832.833968138102
2026-04-18,Male,Education,Self-Employed,Education Loan,Rented,40168.3083599533,3.5917361518152653,772,14.371665855017326,117412.88143530491,2,36,35,6837.679510207485
2026-04-04,Female,Vehicle Purchase,Business Owner,Education Loan,Rented,47514.31722537031,37.967445002158016,769,14.536759876711692,169404.33540075435,2,36,41,5115.160336147492
2026-04-20,Male,Home Renovation,Unemployed,Car Loan,Rented,59353.800254923284,3.5699770308363146,558,13.901331640810676,201236.98282658326,2,12,53,9276.15144530114
2026-04-16,Female,Home Renovation,Business Owner,Home Loan,Rented,35674.09610505347,4.042868830095112,750,14.076329415276719,217348.1635127185,3,360,45,7176.267536189208
2026-04-10,Male,Medical Emergency,Unemployed,Personal Loan,Owned,37410.7675535664,1.324693117260205,675,12.385728761861396,206229.63875032135,1,120,30,4877.234803414914
2026-04-26,Male,Education,Retired,Car Loan,Rented,45880.50772845239,17.86025293477556,725,8.257368452781353,100000.0,2,36,27,4035.725653005593
2026-04-16,Male,Wedding,Business Owner,Home Loan,Rented,36057.67486977263,24.67753451483706,624,7.245643934550638,174593.0427654503,0,12,43,10264.157718817092
2026-04-08,Female,Debt Consolidation,Salaried,Home Loan,Owned,94684.87569170742,0.0,772,7.843621875623973,188537.30374791098,3,360,47,3015.6286887271244
2026-04-19,Female,Home Renovation,Business Owner,Business Loan,Jointly Owned,69679.25189399326,0.0,784,11.660063578668494,196265.73794992288,4,36,50,4183.482332852271
2026-04-01,Male,Debt Consolidation,Unemployed,Personal Loan,Owned,46438.888249115094,3.458089298475163,691,7.186786913142482,167925.33237576296,4,48,35,3770.5499138716095
2026-04-23,Female,Business Expansion,Self-Employed,Car Loan,Owned,52947.28860963659,0.6962730505566803,563,10.965928757546312,152164.09472994044,1,120,42,6193.410169297528
2026-04-09,Female,Home Renovation,Unemployed,Personal Loan,Rented,26953.49571904737,5.441766804469109,741,11.920728434909742,135339.90555786827,0,360,46,11765.468883539279
2026-04-06,Female,Vehicle Purchase,Retired,Car Loan,Jointly Owned,57026.93449371255,26.47928079447663,715,10.068508036851362,110319.68986553012,3,360,24,5740.01812972656
2026-04-13,Female,Home Renovation,Self-Employed,Personal Loan,Owned,62120.223133385145,0.0,545,10.622684021252383,118362.09855207299,0,48,40,4033.7778220262207
2026-04-13,Male,Vehicle Purchase,Salaried,Personal Loan,Jointly Owned,40987.07181261864,14.899928366960651,698,17.046718846846368,219063.99016514415,3,120,47,5566.014718020342
2026-04-18,Male,Home Renovation,Salaried,Home Loan,Owned,44262.49961874934,14.997992156734131,764,10.450647763309089,185733.7682402475,3,24,43,1061.424174643866
2026-04-14,Female,Vehicle Purchase,Retired,Personal Loan,Rented,37338.79908090139,16.129420994425445,519,11.5389930663015,191299.92090468737,4,24,37,4436.646777142783
2026-04-02,Male,Debt Consolidation,Retired,Personal Loan,Owned,71772.51128584301,19.003508538945162,703,13.470779924659922,121604.0683939099,1,120,64,10112.252867375144
2026-04-16,Female,Medical Emergency,Retired,Car Loan,Owned,71011.38715951421,0.0,716,12.792656614807818,176727.20433953078,1,60,57,6985.969993891834
2026-04-17,Female,Wedding,Student,Home Loan,Owned,56871.976499008015,17.641859692174364,717,12.61732948936585,242038.94489111402,0,36,38,8692.90196221297
2026-04-22,Female,Education,Retired,Personal Loan,Jointly Owned,53013.21240211801,8.417706828158508,680,11.216881050178745,156938.2474986518,3,36,36,8040.039215275977
2026-04-16,Male,Home Renovation,Business Owner,Home Loan,Jointly Owned,32278.02181519602,0.0,711,11.223903456833478,189579.67935930696,3,12,45,2873.601122389041
2026-04-14,Male,Education,Unemployed,Home Loan,Rented,40237.713626524215,33.37014683725573,682,5.980203557100103,124728.91006045174,2,120,37,10735.964714592443
2026-04-13,Male,Vehicle Purchase,Student,Education Loan,Jointly Owned,46636.354296170364,21.963003209896208,677,14.868643619773678,130551.4945414108,1,360,50,0.0
2026-04-16,Female,Education,Business Owner,Car Loan,Jointly Owned,40944.7657854728,0.0,736,9.04867889073368,164290.62051986755,3,24,25,5997.492165685075
2026-04-24,Male,Vehicle Purchase,Self-Employed,Education Loan,Jointly Owned,59459.225527389164,1.4241305748694657,900,12.72643976533521,115240.63830140239,0,120,35,0.0
2026-04-01,Male,Education,Salaried,Home Loan,Rented,26420.072020134627,24.767153228383535,695,9.943600095811712,112661.68998139256,4,48,44,0.0
2026-04-28,Male,Vehicle Purchase,Salaried,Personal Loan,Rented,31661.956954000838,8.110074514245772,643,18.316884048713636,141556.57309289562,4,12,48,7806.695452523618
2026-04-17,Male,Debt Consolidation,Self-Employed,Car Loan,Rented,41548.54981560975,0.0,688,8.46048204810482,160200.8083376084,1,48,23,2926.0016823917554
2026-04-01,Male,Vehicle Purchase,Salaried,Business Loan,Rented,27403.732296266044,34.928650500172495,691,16.4458136627506,119377.49939808283,1,12,28,8734.656733206546
2026-04-10,Male,Education,Retired,Car Loan,Owned,66009.35441263075,4.886652386839107,646,10.211299670506303,158593.42108195042,2,24,21,0.0
2026-04-05,Male,Business Expansion,Retired,Education Loan,Rented,68090.4677447384,9.025343032308736,645,12.355928221798704,100000.0,1,36,29,4734.475398438979
2026-04-07,Female,Wedding,Student,Car Loan,Rented,25590.16030344717,15.457669582631382,630,10.573419375512133,158209.73000014637,3,120,25,1352.1726249264402
2026-04-04,Female,Vehicle Purchase,Retired,Personal Loan,Owned,55348.15720986989,0.0,653,14.494322763912457,100000.0,3,36,43,4014.4360474993614
2026-04-01,Female,Debt Consolidation,Self-Employed,Car Loan,Owned,44946.94312381659,28.02186810656656,704,10.856371846686113,204075.9877806667,3,24,40,9645.045845952627
2026-04-01,Male,Debt Consolidation,Unemployed,Business Loan,Jointly Owned,50841.98852731424,0.0,691,11.33577569819907,100000.0,3,120,36,10375.406640586725
2026-04-10,Female,Business Expansion,Self-Employed,Education Loan,Jointly Owned,59017.07432190268,12.17379657953898,789,10.788058665063991,227769.8427374158,2,360,38,6538.786745749258
2026-04-30,Female,Medical Emergency,Unemployed,Education Loan,Rented,20090.786384566025,0.6722590145595113,535,11.945175736113917,171422.32597257878,1,48,49,216.14115965640212
2026-04-03,Female,Medical Emergency,Salaried,Home Loan,Jointly Owned,67038.82774975253,24.547231427020158,685,8.212091374993955,179534.9620554665,1,60,27,1379.9453426772234
2026-04-05,Male,Vehicle Purchase,Student,Education Loan,Owned,58820.42802937154,17.087651301800953,653,5.005056553659516,128121.87273713434,1,60,21,5480.164886399833
2026-04-13,Female,Home Renovation,Salaried,Business Loan,Jointly Owned,67299.56217948222,5.901917283779268,601,11.682319539236302,177132.57411397516,2,24,45,2582.2732864106106
2026-04-21,Male,Medical Emergency,Salaried,Business Loan,Jointly Owned,23193.183378098653,0.0,633,15.858501659220849,159397.29049445246,2,360,34,6973.917614786455
2026-04-25,Male,Wedding,Unemployed,Education Loan,Rented,50494.53312088926,14.23546827941275,552,9.50226836000746,100000.0,3,12,27,10027.77538005006
2026-04-09,Male,Home Renovation,Salaried,Car Loan,Owned,59053.79929983824,10.747570426444305,686,12.449725167594632,188511.4790323185,2,36,43,2051.990317928088
2026-04-25,Female,Wedding,Self-Employed,Business Loan,Owned,57533.149541913626,0.0,699,6.828636373370745,108339.69944481016,2,48,21,2314.815320724288
2026-04-08,Female,Education,Unemployed,Education Loan,Jointly Owned,63809.05528178096,11.636103812261712,586,9.139355543189438,266997.48043954,0,60,29,1458.6944610341684
2026-04-30,Male,Home Renovation,Retired,Education Loan,Jointly Owned,57835.938805042395,18.449608918767673,694,10.650811948971933,110829.79974536067,3,36,21,4237.223222647246
2026-04-11,Female,Medical Emergency,Unemployed,Car Loan,Jointly Owned,21771.783838301286,9.539080480019944,705,10.455098458110049,100000.0,3,24,40,5156.68243959466
2026-04-25,Male,Home Renovation,Self-Employed,Education Loan,Rented,68283.85769738107,1.108939756811444,625,13.323206786891506,234678.64660463025,0,36,53,5064.744448945676
2026-04-24,Male,Debt Consolidation,Student,Personal Loan,Jointly Owned,43789.392564256195,29.163044378984242,706,5.988216013185806,188956.86887393778,1,120,32,7693.055861891722
2026-04-29,Male,Wedding,Self-Employed,Home Loan,Jointly Owned,54020.8996622487,35.95185185326685,703,10.10504712633605,172748.2819705983,0,60,30,6178.914839290456
2026-04-14,Male,Medical Emergency,Self-Employed,Business Loan,Rented,74308.12876066234,0.0,683,8.96491629153261,122360.3300815514,0,360,55,4823.857544923656
2026-04-08,Male,Wedding,Salaried,Car Loan,Owned,50862.8037061098,24.02166991371135,761,8.252365087781616,153223.59431544834,0,48,44,5122.746225453799
2026-04-24,Male,Home Renovation,Student,Car Loan,Rented,45749.439446082826,14.989560482749608,782,8.702034213245463,142123.99706879846,2,12,61,5256.53634943134
2026-04-24,Female,Medical Emergency,Retired,Home Loan,Jointly Owned,33547.69915337194,0.0,786,11.211393566930347,194642.1540846675,0,12,39,4826.587931626864
2026-04-21,Female,Wedding,Student,Personal Loan,Jointly Owned,31024.39672411984,5.391560214974632,629,10.895746195387133,120362.37332919476,4,120,40,2968.6560040030035
2026-04-10,Male,Business Expansion,Retired,Home Loan,Owned,32878.47053695133,6.0686501515130296,683,10.038346057593408,124883.71541093693,0,360,52,1390.7880834073212
2026-04-03,Female,Medical Emergency,Business Owner,Education Loan,Rented,50453.85145795088,24.324697967890888,541,7.150792508325955,186103.8010424129,1,120,36,5426.831445678867
2026-04-04,Male,Wedding,Student,Car Loan,Jointly Owned,83854.24184634167,1.9120209624731253,753,9.862737472814436,216438.38597375533,1,36,40,3502.0993336922675
2026-04-25,Male,Business Expansion,Student,Education Loan,Owned,46380.90334353678,0.0,766,13.34740333442495,130627.32007230804,1,12,21,6575.311758320642
2026-04-23,Male,Home Renovation,Self-Employed,Car Loan,Jointly Owned,50561.94002264595,5.369946687200068,787,6.4228223527089146,182296.1056308506,0,60,55,5215.948041193567
2026-04-12,Male,Business Expansion,Student,Car Loan,Owned,61387.17212472209,22.617772239980454,847,8.745630323577709,201974.90528161416,3,360,41,5044.743348666227
2026-04-09,Male,Medical Emergency,Salaried,Education Loan,Jointly Owned,40470.837974545444,26.37331711816391,784,7.663467075865462,104082.87926594175,1,48,36,7953.421121197269
2026-04-11,Male,Debt Consolidation,Unemployed,Home Loan,Jointly Owned,71598.83813455117,2.3911276118066187,741,7.768130511891812,136104.6361105276,0,12,47,786.1649865339505
2026-04-11,Male,Business Expansion,Salaried,Business Loan,Owned,43669.0184441267,15.716095315093675,706,9.923957006234085,100000.0,1,12,26,10307.747443163506
2026-04-16,Female,Medical Emergency,Self-Employed,Business Loan,Owned,69391.63520039484,26.651602384346287,900,8.929444639577484,253030.81131744455,2,24,32,0.0
2026-04-13,Female,Debt Consolidation,Salaried,Home Loan,Jointly Owned,60009.47229612783,18.371061379017007,720,8.387892401683754,162266.25997059603,2,12,43,9352.387085877768
2026-04-27,Female,Education,Student,Personal Loan,Owned,52291.46989163507,39.548713430237115,891,10.57789041208089,195562.82698885913,0,12,38,5602.510992128849
2026-04-30,Female,Vehicle Purchase,Self-Employed,Home Loan,Jointly Owned,41871.1152671633,29.46524693473577,644,6.611946793278155,130213.24140488995,1,60,42,3427.8692830514246
2026-04-14,Male,Business Expansion,Student,Home Loan,Jointly Owned,65170.962730823354,2.107797981482758,674,15.520144187221284,125219.20899802008,1,360,40,585.090893724635
2026-04-07,Female,Business Expansion,Unemployed,Home Loan,Rented,49328.65593398049,7.076894579589769,759,9.112873258259388,144722.5838403294,4,12,44,3201.5311129057227
2026-04-12,Male,Home Renovation,Unemployed,Business Loan,Jointly Owned,43394.51458678816,34.02922706447479,458,9.592031558086221,141205.4464270337,1,24,24,4508.968826448325
2026-04-24,Female,Education,Retired,Car Loan,Jointly Owned,74858.12471258448,0.0,679,9.672819859161272,268310.8932084905,3,24,50,5584.754160665491
2026-04-28,Female,Home Renovation,Student,Personal Loan,Owned,19316.913485811565,7.550864915102901,794,8.106568823965162,169862.3927870698,2,120,33,9336.792165843213
2026-04-19,Male,Home Renovation,Business Owner,Personal Loan,Rented,73697.64323604366,37.111676397637154,668,13.658909256308938,183855.51006562024,1,24,38,5220.242597644989
2026-04-08,Male,Medical Emergency,Salaried,Personal Loan,Owned,81441.95299664226,39.03367126203411,698,11.173535856238814,151070.52979809578,3,12,31,5958.962074534268
2026-04-04,Male,Wedding,Business Owner,Education Loan,Owned,37638.050422940156,12.984975431028023,572,5.0,153994.3558037696,0,120,35,6050.341376946051
2026-04-22,Male,Home Renovation,Salaried,Home Loan,Jointly Owned,41152.971096291,0.0,666,7.43495037442694,184010.58204289476,2,36,40,4017.386997972446
2026-04-17,Female,Wedding,Retired,Car Loan,Jointly Owned,34267.26654202555,3.2108888668086886,633,8.91779791313769,148246.46832624168,0,36,45,4423.379222373067
2026-04-02,Female,Business Expansion,Retired,Car Loan,Jointly Owned,64080.55940469249,19.41482652912061,759,12.114911565897096,220099.1410339564,1,60,47,4679.142648774336
2026-04-23,Male,Home Renovation,Unemployed,Education Loan,Owned,41396.60345453048,0.0,763,13.507210209658014,108803.3101551815,0,360,42,6879.363827603262
2026-04-22,Male,Debt Consolidation,Unemployed,Business Loan,Owned,49149.67466921071,43.74531898563405,635,10.188984845349953,210809.6124201996,2,36,32,2261.2137488969493
2026-04-13,Male,Business Expansion,Student,Education Loan,Jointly Owned,60541.94833692101,5.040345608422447,623,14.503588323449915,208436.89238800283,0,60,41,3480.268663224454
2026-04-26,Female,Vehicle Purchase,Unemployed,Education Loan,Owned,26895.088999624153,28.51956156233751,823,12.464114238404768,254181.69881607557,0,60,40,6069.017681134359
2026-04-28,Female,Medical Emergency,Student,Home Loan,Rented,27951.98543198644,6.762098082250921,593,15.889051453927815,100000.0,0,120,38,1770.5494822812875
2026-04-21,Female,Home Renovation,Salaried,Business Loan,Rented,56012.985006059964,13.23293943392353,761,9.130500847204244,203978.23622600496,3,24,43,5340.950561941571
2026-04-07,Female,Debt Consolidation,Student,Education Loan,Rented,45224.43034875605,8.539879136718673,702,9.521448064409478,116810.01472516045,3,48,25,3362.967309292686
2026-04-18,Female,Vehicle Purchase,Business Owner,Car Loan,Owned,36118.86409453281,0.12777100251053142,788,11.064377760325488,194767.36366568352,1,60,21,6515.858689796065
2026-04-10,Male,Wedding,Business Owner,Home Loan,Rented,51005.12981066649,2.558516693484135,715,8.68406071480794,194410.78559243644,0,360,49,9121.468948370388
2026-04-04,Female,Debt Consolidation,Unemployed,Business Loan,Jointly Owned,49161.11210128705,19.080581569103188,656,12.485723035336642,107234.89068535634,3,12,36,3366.118423791534
2026-04-21,Male,Business Expansion,Retired,Car Loan,Jointly Owned,37344.00841421772,5.3965780009179865,605,7.439711191821308,185694.73524917025,2,24,42,7273.1025239006085
2026-04-08,Male,Home Renovation,Business Owner,Personal Loan,Jointly Owned,53382.456565844994,1.967410329528212,607,6.830173498892103,133117.62676131388,2,12,29,5601.809555993348
2026-04-22,Male,Debt Consolidation,Retired,Home Loan,Rented,36082.869971860506,17.77721483507168,598,10.390311151992298,115433.65016749784,0,12,50,3848.538346152737
2026-04-22,Female,Home Renovation,Unemployed,Car Loan,Rented,61784.81619442827,31.51258241136149,689,14.230436607341293,100000.0,1,36,41,5019.8951895352375
2026-04-21,Male,Business Expansion,Salaried,Education Loan,Owned,48045.12495012749,34.287634350271375,763,11.760304985677337,220533.73242563597,3,12,36,8893.870520705133
2026-04-26,Female,Education,Student,Education Loan,Jointly Owned,78597.27563233455,0.0,625,12.571152618521205,145434.91882904837,3,120,40,4484.540491722397
2026-04-13,Female,Debt Consolidation,Self-Employed,Home Loan,Owned,31443.440760169586,0.0,616,14.699218239907559,100000.0,3,60,21,8927.322562559075
2026-04-14,Female,Medical Emergency,Business Owner,Business Loan,Rented,42135.32947486729,28.02820405066139,713,11.611709138463134,165846.35124890535,1,360,41,4640.100502674358
2026-04-21,Female,Wedding,Student,Education Loan,Owned,65001.61219535585,1.1573175167785985,810,9.66570615216215,155309.8977913562,4,12,52,762.7185966501693
2026-04-17,Male,Home Renovation,Student,Car Loan,Jointly Owned,35234.997350890364,5.01021249029383,760,14.17013026104486,103980.7346158524,3,360,41,4559.778866890298
2026-04-12,Male,Vehicle Purchase,Unemployed,Personal Loan,Owned,51494.43947497822,0.0,691,12.945132908326,104939.75988127923,0,12,39,529.0829445663512
2026-04-30,Male,Business Expansion,Unemployed,Business Loan,Owned,21335.45538316444,19.333825749520706,616,8.695872104600841,205381.49612184713,3,36,34,4046.863716484935
2026-04-04,Male,Business Expansion,Student,Home Loan,Rented,34939.55175650117,8.121394797997384,702,8.406268261608798,160577.63102453394,3,12,48,3931.6447969905985
2026-04-09,Female,Vehicle Purchase,Business Owner,Education Loan,Rented,36989.947460126554,24.497385724776347,769,10.398060694084913,117646.40267965509,4,60,50,10450.566973723586
2026-04-15,Female,Medical Emergency,Self-Employed,Business Loan,Rented,48437.33795383468,20.63307558279338,745,12.777381147236678,130944.60549099122,0,60,33,9828.102922752132
2026-04-15,Male,Education,Salaried,Personal Loan,Rented,65867.3005945722,24.358549787802215,719,8.09882220398179,131735.91175297115,0,12,41,5256.19334922518
2026-04-18,Female,Home Renovation,Business Owner,Business Loan,Jointly Owned,46920.488984026946,24.538931403346588,787,10.866302669514205,100000.0,0,60,40,8634.069294412062
2026-04-27,Female,Education,Student,Business Loan,Jointly Owned,46143.31787782798,2.7695363003631988,818,12.79432156082022,197093.68607415867,3,120,42,3806.772529923018
2026-04-06,Female,Wedding,Salaried,Home Loan,Owned,38945.52638356234,8.367878977490001,765,9.913214001239739,131741.20195720182,3,120,30,718.2681442272205
2026-04-02,Male,Business Expansion,Unemployed,Personal Loan,Jointly Owned,33852.78034431139,11.637144732835335,538,11.23452582540601,142291.1035314235,2,60,49,6583.4796582427225
2026-04-09,Female,Debt Consolidation,Student,Personal Loan,Owned,66275.09623392233,10.185484746771733,776,11.754911665259835,178092.28372793715,4,36,43,6084.1481834044625
2026-04-05,Male,Education,Student,Business Loan,Rented,53640.549488061806,18.879051209442522,687,12.412435020180192,212231.62361294575,0,360,50,2187.4113260055638
2026-04-25,Male,Debt Consolidation,Business Owner,Education Loan,Owned,46143.6066830822,1.6501794131918661,709,10.729409287949201,160075.39169963502,0,24,26,2320.0921710587254
2026-04-12,Male,Medical Emergency,Salaried,Business Loan,Owned,75041.67462319107,13.297641895048695,678,10.218729261293346,100000.0,2,120,27,7818.700291676928
2026-04-29,Male,Business Expansion,Retired,Car Loan,Jointly Owned,10000.0,0.0,644,13.071516832457519,137557.74247019627,3,24,58,0.0
2026-04-26,Male,Debt Consolidation,Retired,Education Loan,Owned,66330.01616647938,12.375785453494991,509,5.0,146569.23688115997,2,48,49,6674.543227161776
2026-04-05,Male,Home Renovation,Retired,Home Loan,Jointly Owned,27407.117562080042,14.074175434414663,722,12.681560878435269,100000.0,2,360,29,4056.572608558475
2026-04-12,Female,Business Expansion,Student,Personal Loan,Owned,52990.77935665384,0.0,594,11.988379842311844,173803.13837305293,3,24,46,6678.690820190292
2026-04-25,Female,Medical Emergency,Salaried,Education Loan,Jointly Owned,65471.308974895044,13.881428721609886,740,14.338548128978822,182889.80122441368,1,120,33,7964.9171818721115
2026-04-15,Female,Home Renovation,Retired,Home Loan,Rented,24214.123848198986,29.047332022552517,667,11.96737606959777,154632.23937907067,4,120,21,2377.0285559730355
2026-04-02,Male,Business Expansion,Unemployed,Business Loan,Jointly Owned,69540.38459244803,24.566078548788127,788,7.937003617220491,108208.64865990641,1,12,21,1579.482554601189
2026-04-11,Female,Education,Student,Home Loan,Rented,48936.11817057492,0.0,838,10.786193696349915,160610.56793457476,1,60,37,9398.859263890226
2026-04-23,Female,Wedding,Salaried,Car Loan,Jointly Owned,38945.451205437304,0.0,688,8.081050913855247,201236.42978410065,4,24,53,4828.440817929541
2026-04-24,Male,Vehicle Purchase,Unemployed,Home Loan,Rented,54326.59283474351,16.45277319527508,657,13.396105784288935,139144.79590628887,1,36,53,5983.243508159648
2026-04-19,Female,Business Expansion,Self-Employed,Education Loan,Rented,58838.42455174222,10.851314606436386,640,5.0,189847.72375170694,3,48,50,7732.312110355527
2026-04-17,Female,Home Renovation,Salaried,Personal Loan,Jointly Owned,86589.00849205273,6.296106641031384,734,6.525818922985777,171614.8023340106,1,12,46,2116.1359211558706
2026-04-18,Male,Debt Consolidation,Retired,Education Loan,Rented,48120.62636211138,0.0,652,7.528663686876291,100000.0,1,24,41,7705.885621077039
2026-04-10,Female,Wedding,Retired,Education Loan,Owned,63693.45488121235,0.0,696,6.46021202480746,124214.36189729269,1,60,49,6920.459618135127
2026-04-05,Female,Debt Consolidation,Student,Personal Loan,Owned,52801.71850041271,27.93120310159764,624,9.71742599705657,176138.51268923772,3,36,21,9410.06859544734
2026-04-30,Female,Business Expansion,Self-Employed,Car Loan,Rented,56330.81651006773,14.88641432049507,703,9.482499794623118,156654.83686590026,2,120,47,9357.748937942319
2026-04-25,Female,Business Expansion,Student,Education Loan,Rented,47212.58405227093,38.38409030395791,832,12.602297723168071,197005.57074416807,0,24,26,5190.309600446204
2026-04-21,Female,Medical Emergency,Business Owner,Personal Loan,Rented,39615.16232287147,21.58413885856656,640,5.75593926393562,161828.04145476662,4,60,28,7259.168529869581
2026-04-17,Female,Education,Self-Employed,Personal Loan,Jointly Owned,56764.109517622404,13.51660874746129,700,9.189752138071897,182501.72393477336,4,24,44,5133.653613913199
2026-04-28,Female,Medical Emergency,Retired,Education Loan,Owned,36057.01977071341,0.0,738,11.181697777301707,133269.02805934017,3,12,47,5435.732466796668
2026-04-01,Female,Vehicle Purchase,Retired,Personal Loan,Rented,20951.45217330615,13.601440826273858,805,8.201313814535851,166715.60690655938,0,48,31,1613.4224682133777
