application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-07-19,Female,Wedding,Business Owner,Business Loan,Rented,15385.420709389175,40.508643588886436,549,14.659135180390715,207945.91239043785,4,24,39,0.0
2026-07-10,Male,Business Expansion,Retired,Education Loan,Rented,30586.262054312498,27.88227225220129,722,7.699223619930438,229057.83106189064,3,12,36,0.0
2026-07-18,Male,Home Renovation,Self-Employed,Education Loan,Jointly Owned,37627.219367524194,20.06843026315476,607,9.573780897686198,190149.18418583923,4,120,39,7814.393611610002
2026-07-13,Male,Wedding,Retired,Car Loan,Rented,16664.293090467163,13.418761104551152,734,13.369463935768495,100000.0,0,12,34,6420.517040405774
2026-07-16,Female,Debt Consolidation,Unemployed,Education Loan,Rented,48198.237768209074,15.025877507562619,644,15.196964975375906,140522.5119281411,3,36,29,7802.450448050134
2026-07-18,Male,Vehicle Purchase,Retired,Car Loan,Owned,22663.307598283336,30.27172677843066,588,11.484192455533595,220892.89237228956,0,24,35,2323.5715435945062
2026-07-03,Female,Wedding,Business Owner,Education Loan,Jointly Owned,22013.605116916773,27.84720391775699,682,12.56431730912304,160631.87580327352,2,24,41,3832.5613362313925
2026-07-15,Male,Education,Student,Education Loan,Owned,15951.968577423762,28.771936386035776,615,15.928385791253476,100000.0,4,12,30,1167.073365871539
2026-07-22,Female,Medical Emergency,Student,Personal Loan,Owned,42051.79034085151,40.69780351511949,600,13.362892619825722,184465.85535328215,3,120,42,0.0
2026-07-17,Male,Medical Emergency,Self-Employed,Business Loan,Rented,51614.968171964705,24.236596272127734,619,16.88451054439883,134039.49132206663,1,120,46,5418.678892615081
2026-07-03,Female,Medical Emergency,Self-Employed,Business Loan,Jointly Owned,29866.225851484312,40.25514992822174,680,13.348658864086037,100000.0,4,120,41,9246.99648975268
2026-07-28,Male,Business Expansion,Salaried,Education Loan,Jointly Owned,11543.947992484002,55.451931948976465,664,12.542930271886224,100000.0,1,24,32,4497.26807037847
2026-07-30,Male,Education,Student,Education Loan,Rented,16433.28227413065,0.0,553,10.1639796838108,159892.7746764791,2,48,38,2851.022078987376
2026-07-02,Male,Debt Consolidation,Retired,Car Loan,Jointly Owned,28960.84084420038,15.201244199223469,733,10.64065552437126,184652.407024987,0,120,39,1641.1822667608385
2026-07-27,Male,Education,Student,Business Loan,Rented,25017.000840049768,2.7528866164513577,541,11.778476881916776,100000.0,2,60,39,8341.559084982697
2026-07-13,Male,Education,Student,Personal Loan,Owned,10823.785305342917,13.62334703177883,623,18.146913323207663,100000.0,1,120,52,5243.257547296019
2026-07-04,Female,Business Expansion,Retired,Business Loan,Jointly Owned,37756.88779289461,42.914220555747825,587,19.547646465592774,206019.06492844617,3,48,26,5363.788410534209
2026-07-01,Male,Debt Consolidation,Business Owner,Home Loan,Owned,28170.288697732856,37.51161679883505,681,12.642351938503763,216031.20386949275,2,36,40,668.2130197384249
2026-07-11,Male,Debt Consolidation,Retired,Business Loan,Owned,44699.2366592158,19.465804609019074,591,16.62000798998613,106600.54020370607,0,36,33,2249.5266517830114
2026-07-31,Female,Education,Business Owner,Personal Loan,Jointly Owned,36754.605728973205,20.78770221229293,719,15.228289288452658,134446.61656621643,3,360,25,7204.533297490394
2026-07-19,Male,Education,Salaried,Business Loan,Rented,35138.75877908707,5.474766875793291,704,12.194812885195883,239829.6447535222,3,48,25,3421.1522664025965
2026-07-11,Female,Vehicle Purchase,Unemployed,Personal Loan,Owned,30452.194641573707,33.31917197990395,576,11.039056392985408,108251.83863462396,0,60,46,3045.4270556723295
2026-07-20,Female,Wedding,Retired,Car Loan,Jointly Owned,34821.341686262596,6.168035335721537,703,14.570386667657155,177717.06761225828,3,120,23,12528.639882236153
2026-07-05,Female,Vehicle Purchase,Unemployed,Education Loan,Jointly Owned,56448.641577501505,24.3921050858119,742,10.149527989791894,133112.2718557964,4,120,40,5208.664031043794
2026-07-15,Male,Vehicle Purchase,Salaried,Car Loan,Rented,10000.0,5.0715287865846825,661,19.35894377923106,100000.0,3,24,39,4483.032712274935
2026-07-20,Female,Medical Emergency,Retired,Education Loan,Owned,37817.192184394225,4.83306082620569,655,14.306875915057002,119890.96351522912,1,120,29,4592.661325198335
2026-07-29,Male,Wedding,Retired,Car Loan,Rented,30725.614977434772,30.265688634501444,641,16.244686341559394,100000.0,4,60,46,2965.8847094879675
2026-07-05,Male,Education,Unemployed,Car Loan,Jointly Owned,21646.179616924477,9.573182700093904,671,13.046329310475738,127453.77695021854,2,360,26,4782.457941391153
2026-07-17,Male,Home Renovation,Salaried,Education Loan,Jointly Owned,42732.447988965025,18.37775720823908,609,17.122010166185568,106752.06640275112,3,60,32,10820.319231336594
2026-07-08,Female,Medical Emergency,Salaried,Personal Loan,Rented,26606.685344840713,8.868647563546503,573,16.596422818986102,145238.2068745066,0,24,27,6239.2334832643855
2026-07-02,Male,Home Renovation,Unemployed,Home Loan,Owned,13414.29922739902,19.429139500377918,697,14.475990802113309,231317.760040973,4,120,45,213.8824192738275
2026-07-06,Male,Education,Unemployed,Education Loan,Rented,19115.55628665537,15.113771476423224,686,8.975413474064586,128679.58949540307,3,24,49,3688.088121090673
2026-07-18,Male,Wedding,Retired,Personal Loan,Owned,41401.98997888373,17.91203031106781,614,10.532359711146615,123644.26147838836,1,360,40,5312.770005724306
2026-07-27,Male,Education,Student,Personal Loan,Owned,37027.07791418944,19.382329162612077,629,14.901247519922054,100000.0,3,24,63,481.03757941769163
2026-07-18,Female,Business Expansion,Salaried,Personal Loan,Jointly Owned,11282.043970276827,36.18686364101582,643,16.585748616883837,211251.01059956808,3,24,42,3596.4188896245178
2026-07-14,Female,Vehicle Purchase,Student,Business Loan,Jointly Owned,10000.0,5.889061898357076,754,15.321520424322262,148569.6906134713,4,12,44,2116.925682437824
2026-07-24,Male,Education,Self-Employed,Education Loan,Rented,27944.062475019837,54.09702491656863,538,15.248215655198429,231514.00579202437,1,48,48,3811.4582427073647
2026-07-03,Female,Wedding,Salaried,Education Loan,Owned,10000.0,8.173061323331964,653,16.043798942505457,127432.08689348862,3,120,31,5210.067288928857
2026-07-28,Male,Business Expansion,Retired,Car Loan,Rented,56320.777479482844,4.464534794313838,648,14.508319970800528,171295.61520442355,4,360,42,7096.040354251771
2026-07-24,Male,Vehicle Purchase,Unemployed,Education Loan,Owned,31173.791563090737,11.88817294602001,705,14.889405458594831,100000.0,0,12,28,1538.4210424482612
2026-07-02,Male,Vehicle Purchase,Retired,Personal Loan,Rented,45588.7523757594,23.43819535687484,597,17.56087502287744,166308.6041648573,3,48,24,4742.999175662459
2026-07-17,Male,Business Expansion,Self-Employed,Home Loan,Rented,46240.38554558314,0.0,609,13.466512115572465,220025.9516435378,2,48,48,4018.1112298536545
2026-07-01,Male,Debt Consolidation,Salaried,Home Loan,Rented,19073.501287208703,31.076987116566244,701,17.52935193860968,161679.45638894898,0,120,29,4339.349564600148
2026-07-23,Female,Business Expansion,Student,Car Loan,Jointly Owned,36914.88419579349,12.134293177286917,567,8.200097496255806,125984.20965371818,3,48,39,2541.8700509321197
2026-07-08,Female,Debt Consolidation,Self-Employed,Education Loan,Rented,36328.84553949176,0.0,707,13.01271683006371,100000.0,0,360,54,4857.622505065462
2026-07-31,Male,Debt Consolidation,Student,Home Loan,Rented,31767.245391138607,29.514963204989016,581,12.324510375113077,177138.01610120857,2,60,21,6481.05528598088
2026-07-01,Male,Medical Emergency,Student,Education Loan,Owned,16054.193595408691,9.379759240666765,581,15.533496839174877,211803.51937432063,0,48,44,824.5107437671386
2026-07-28,Female,Debt Consolidation,Student,Car Loan,Jointly Owned,45513.75814340915,6.42802252301883,659,11.491240782475106,149045.15123641922,3,120,37,10185.209994190125
2026-07-19,Male,Vehicle Purchase,Salaried,Education Loan,Owned,25155.465758062695,25.786166586290733,617,11.718964114154604,111509.57436741583,2,24,37,7824.8825970656935
2026-07-12,Male,Medical Emergency,Retired,Car Loan,Rented,20663.423123235214,12.999244049915003,649,10.768244446935004,100000.0,1,60,38,276.2256639930338
2026-07-04,Male,Medical Emergency,Self-Employed,Business Loan,Rented,48024.77247825927,2.412679591545146,684,14.958954103075337,150833.19963032592,4,360,38,9340.52282045924
2026-07-31,Male,Medical Emergency,Retired,Home Loan,Rented,25515.48398032029,6.203071527617647,727,14.507014244087806,160436.29576701936,4,60,43,9543.69555366634
2026-07-31,Male,Vehicle Purchase,Retired,Car Loan,Jointly Owned,29937.297459961363,0.0,560,15.368732095200377,124650.18948519719,3,12,27,3491.581935696975
2026-07-12,Female,Education,Retired,Car Loan,Owned,40497.68733542958,16.865787907848347,624,12.398895039880237,180291.81008476406,4,36,43,5617.014626077718
2026-07-24,Male,Wedding,Student,Car Loan,Jointly Owned,37484.90206971184,26.152956764663607,636,14.388497469006785,161087.25774895822,4,360,26,5271.444132115954
2026-07-23,Male,Business Expansion,Self-Employed,Car Loan,Rented,13735.765268138672,41.95354371894706,707,11.788301742166695,168643.43212841824,3,120,59,867.5115646850736
2026-07-21,Female,Vehicle Purchase,Salaried,Car Loan,Owned,11914.857757066075,0.0,625,14.264277550927277,209186.43481264944,3,60,36,8080.9176524510785
2026-07-12,Female,Business Expansion,Retired,Car Loan,Rented,39458.378720845,18.347868343621986,549,17.008914176809704,111446.41967050447,0,24,39,0.0
2026-07-07,Male,Home Renovation,Retired,Education Loan,Rented,35943.277116212645,8.655246250932906,609,13.177936785063213,134898.50058292787,4,360,55,5868.166047102473
2026-07-18,Male,Home Renovation,Unemployed,Personal Loan,Jointly Owned,30864.24403764054,21.27759919222617,564,12.41518294577493,191540.86627206707,0,60,30,9703.996108721203
2026-07-07,Male,Education,Student,Car Loan,Rented,12865.276339713033,15.455753038132011,602,13.159095420166034,139716.1456323866,4,12,37,0.0
2026-07-11,Male,Debt Consolidation,Student,Personal Loan,Rented,34104.4478511639,0.0,585,14.380903790458023,212174.0694254475,4,60,23,4120.701525651943
2026-07-01,Male,Vehicle Purchase,Unemployed,Business Loan,Rented,37632.909302423745,8.321008770445953,583,15.121739640102598,107114.41508198428,1,36,28,8419.535447752343
2026-07-22,Male,Home Renovation,Self-Employed,Business Loan,Rented,10000.0,19.002502942051613,683,13.359049746568422,201177.8953918698,4,360,23,6206.916873622005
2026-07-08,Female,Vehicle Purchase,Student,Home Loan,Owned,27194.965705519637,10.461146520898023,529,13.126721685116353,186792.58982507142,3,48,45,7500.483638244854
2026-07-07,Female,Vehicle Purchase,Student,Car Loan,Rented,35254.12922115248,0.0,681,15.853155688339017,168666.536356417,4,60,43,2938.102967511334
2026-07-31,Male,Home Renovation,Business Owner,Home Loan,Jointly Owned,35273.20982204054,9.355931082581384,743,12.68508103625224,226116.39283259166,2,12,33,2177.8524395473187
2026-07-21,Male,Vehicle Purchase,Retired,Home Loan,Jointly Owned,62942.46987749998,24.789441578124183,683,13.790765500748515,144434.2293859257,1,36,32,4400.927792862599
2026-07-27,Male,Medical Emergency,Self-Employed,Home Loan,Owned,48818.6185637973,27.01834649295629,612,13.053922896443192,208066.46047537168,0,360,47,5796.011617515734
2026-07-19,Male,Vehicle Purchase,Salaried,Home Loan,Rented,39921.8826280352,28.86131559369256,688,13.315324509079199,159454.42128943387,4,48,37,6799.599688747145
2026-07-28,Female,Vehicle Purchase,Student,Education Loan,Jointly Owned,47908.604261682725,13.06972839932894,535,14.265350414007436,205883.37293260315,4,360,29,6333.816224818923
2026-07-23,Male,Home Renovation,Student,Car Loan,Jointly Owned,36304.71882850409,5.915533165647954,609,14.233544156616594,184330.80017411342,0,60,48,7936.216405979949
2026-07-09,Female,Vehicle Purchase,Self-Employed,Education Loan,Jointly Owned,42096.56133683646,20.216455325513856,577,12.552595632114631,161394.83830604397,1,120,36,5347.45189787844
2026-07-27,Female,Business Expansion,Retired,Home Loan,Rented,52296.989953517244,12.136925881583975,644,15.386544659215367,119729.05721477885,0,24,44,1857.2729399910381
2026-07-10,Male,Medical Emergency,Salaried,Car Loan,Owned,10089.660391033682,0.0,593,12.796159060833867,123954.97850592826,4,60,38,934.7731006466724
2026-07-23,Female,Education,Student,Business Loan,Owned,62713.0333885873,0.0,548,12.93241935516254,171328.58930458478,0,24,58,7275.000543427972
2026-07-01,Female,Education,Unemployed,Education Loan,Owned,30667.873578544,23.615405675944373,571,15.289844290758207,223822.12145797364,0,12,35,8017.550113069398
2026-07-26,Female,Education,Retired,Business Loan,Jointly Owned,48622.79932059837,10.78137008406447,545,14.970865568721926,143589.06013257496,4,120,21,10914.038145337156
2026-07-13,Male,Medical Emergency,Unemployed,Car Loan,Owned,41326.40653677742,0.0,535,13.846797122809686,170600.3245931819,1,48,35,12270.623757681362
2026-07-31,Female,Home Renovation,Retired,Home Loan,Jointly Owned,40007.03280884108,2.3413025137427645,633,13.757383990575391,150936.3908967994,3,60,40,7917.147372926128
2026-07-27,Female,Home Renovation,Student,Car Loan,Owned,52154.669520282696,20.471029561688873,692,13.109844789291339,198418.6778242766,1,360,42,6099.749885766225
2026-07-13,Female,Business Expansion,Salaried,Home Loan,Jointly Owned,36738.79879976599,0.0,673,13.308520546610072,141567.78496576485,3,48,46,3738.5933811081695
2026-07-16,Female,Medical Emergency,Retired,Business Loan,Rented,50146.28954162416,13.40650971406333,539,11.96747590029907,155299.18459073914,4,120,32,2378.7184569744545
2026-07-23,Female,Medical Emergency,Retired,Car Loan,Jointly Owned,38447.84107211019,21.482901181970284,566,20.0,105929.71552980633,4,24,53,5200.501035702343
2026-07-26,Female,Business Expansion,Self-Employed,Car Loan,Owned,20060.997314142354,28.894055026256087,550,15.348161380781344,171876.95061715474,3,36,47,4685.199772716295
2026-07-29,Male,Home Renovation,Business Owner,Car Loan,Jointly Owned,17253.413487230955,14.952590795000251,513,12.523694079666809,102849.47198409903,4,120,39,10715.581110827046
2026-07-15,Female,Home Renovation,Self-Employed,Education Loan,Rented,41147.506398128295,0.0,454,14.661055678023672,235716.6261180427,4,12,31,6758.045864430906
2026-07-02,Female,Debt Consolidation,Business Owner,Personal Loan,Owned,22570.101482721853,22.661601598044882,498,9.275513746258806,118661.32727298533,3,60,57,4310.513600697915
2026-07-15,Male,Debt Consolidation,Business Owner,Education Loan,Rented,41974.30435782267,20.209008604664895,651,12.396262424539998,145842.80578182018,0,36,45,2354.852150483895
2026-07-07,Male,Vehicle Purchase,Student,Business Loan,Owned,20347.436693618634,36.31582980660214,610,16.855077020339937,100000.0,1,120,33,6602.489798051072
2026-07-12,Female,Debt Consolidation,Salaried,Home Loan,Rented,51928.46775852439,37.27073118097614,643,18.713691462245315,122916.89917296273,1,12,52,5414.017739064023
2026-07-12,Female,Debt Consolidation,Retired,Business Loan,Owned,56784.9404372416,15.269136873291906,638,12.073960149680515,127405.40666797108,2,360,40,3645.5112961310824
2026-07-05,Male,Vehicle Purchase,Unemployed,Car Loan,Rented,44207.31695550701,0.15980173036792067,792,14.771443475637025,199854.41497611144,4,24,53,2940.5236068449353
2026-07-06,Female,Home Renovation,Retired,Personal Loan,Owned,31944.152846098834,22.957196083882195,654,12.212098890081261,113589.37091902959,0,12,29,6647.401115555645
2026-07-06,Female,Education,Business Owner,Car Loan,Jointly Owned,32398.149563047213,29.114216874635048,673,16.18732165277756,160607.51681228014,0,48,35,3778.466150829886
2026-07-26,Female,Medical Emergency,Business Owner,Education Loan,Rented,39689.77975391563,15.773126606111532,747,9.810803645301089,221482.77090942248,4,24,51,4029.7882077642457
2026-07-19,Male,Debt Consolidation,Student,Home Loan,Owned,62758.17332273699,11.613719564900846,654,14.433342917742069,175098.11773502888,1,120,31,3546.159239619581
2026-07-15,Female,Education,Salaried,Business Loan,Owned,37883.2853272044,39.322463310873175,778,10.333834728289784,124569.34766147433,2,12,35,13503.182969647205
2026-07-09,Male,Debt Consolidation,Self-Employed,Education Loan,Jointly Owned,47395.384151281454,1.3625965930551605,648,13.286379619830278,214868.76237002466,2,48,21,5473.511899897539
2026-07-13,Female,Business Expansion,Business Owner,Personal Loan,Rented,22176.26079207909,7.490044773823863,626,12.871823621280312,100000.0,2,120,42,2530.381523830473
2026-07-03,Female,Wedding,Business Owner,Education Loan,Owned,34076.631587553864,21.20155226220238,729,13.755998794530141,175258.96778281563,3,48,49,0.0
2026-07-15,Male,Debt Consolidation,Self-Employed,Education Loan,Owned,57583.44428680599,10.670145221930818,623,17.133470394184304,208477.97833732163,3,60,28,78.19110052866108
2026-07-02,Female,Wedding,Unemployed,Personal Loan,Jointly Owned,61163.574412067115,19.147629337948164,506,14.962754079014761,100754.65968785838,4,60,42,4121.283609583616
2026-07-31,Male,Business Expansion,Self-Employed,Business Loan,Jointly Owned,17743.7073060587,29.32417655156489,683,13.764229472909543,100000.0,2,12,32,10085.120699814648
2026-07-02,Male,Vehicle Purchase,Self-Employed,Home Loan,Rented,34239.77218151862,0.0,529,13.817506355068222,100000.0,0,48,22,11860.589028323462
2026-07-29,Male,Wedding,Self-Employed,Education Loan,Rented,50856.078229632185,6.505130428897747,549,14.117707051170045,140201.82772174184,3,36,34,4285.185560027695
2026-07-07,Female,Medical Emergency,Business Owner,Car Loan,Jointly Owned,52224.52400136615,38.99450573319451,690,15.628982817990051,106905.66333343189,3,48,32,6092.54028981687
2026-07-27,Female,Debt Consolidation,Unemployed,Business Loan,Rented,31598.560008234577,18.176544402116196,732,14.66002002394398,173112.13925323664,4,360,39,4503.828777456805
2026-07-14,Female,Business Expansion,Salaried,Business Loan,Jointly Owned,34135.00336545795,13.293590502730511,561,16.963341745467194,100594.33263020456,3,24,34,6365.92327879668
2026-07-13,Male,Medical Emergency,Salaried,Personal Loan,Jointly Owned,26016.01929890074,7.5265278257803025,659,11.209651924457606,139466.9445300414,4,12,51,4278.632819563917
2026-07-12,Male,Debt Consolidation,Salaried,Business Loan,Owned,11479.552676160434,26.402433716465495,627,13.269401125123741,193020.42333187175,0,12,32,3328.3471332035715
2026-07-07,Male,Vehicle Purchase,Student,Car Loan,Rented,30725.344869958353,1.7371525187217927,497,13.426717914163621,159786.3599927737,4,60,36,3029.859935809375
2026-07-02,Female,Wedding,Retired,Business Loan,Owned,41103.04727267816,28.461239820116404,613,12.946543333219637,100000.0,2,360,40,7130.133131736421
2026-07-15,Female,Wedding,Retired,Home Loan,Jointly Owned,11476.004661704235,7.156338808564707,713,13.56260304876567,227708.31645436853,3,48,37,8908.323039505482
2026-07-04,Male,Wedding,Salaried,Personal Loan,Jointly Owned,75454.1747450321,1.5115083040247708,606,14.65139399035798,142138.91389722406,1,60,32,3652.0847987625516
2026-07-21,Female,Debt Consolidation,Unemployed,Car Loan,Rented,34076.753619950236,0.0,546,11.18573157626669,166916.87236667363,4,120,38,7182.2001135337905
2026-07-18,Male,Vehicle Purchase,Self-Employed,Home Loan,Rented,59885.48792997564,13.367248511389425,743,7.929347609335357,193358.49300619788,0,48,43,5470.010949611857
2026-07-24,Female,Home Renovation,Self-Employed,Personal Loan,Jointly Owned,43525.63303872043,14.797597543016533,508,14.510852055365582,100856.7201288386,2,120,46,3852.5403178304236
2026-07-06,Female,Education,Business Owner,Personal Loan,Jointly Owned,52892.30097792797,0.5934532020359082,532,11.60037921754623,100000.0,4,12,21,7034.590926219957
2026-07-30,Male,Education,Business Owner,Home Loan,Rented,16544.36203779006,3.9856415795264173,652,10.552238412553546,112530.35083003998,2,24,43,9043.902500263786
2026-07-21,Female,Medical Emergency,Business Owner,Business Loan,Jointly Owned,45612.92147931588,0.0,663,13.08826826207533,233866.6130499866,0,24,31,2527.671550841087
2026-07-24,Female,Business Expansion,Self-Employed,Car Loan,Rented,24583.32554203661,8.721340332591605,576,17.767542181148855,137290.8715814737,2,24,49,4032.106801163613
2026-07-22,Female,Education,Student,Car Loan,Owned,35410.217826221175,51.568287416581214,517,17.453443566707218,188741.6631176564,0,12,47,9400.178823175298
2026-07-25,Male,Business Expansion,Retired,Education Loan,Owned,44187.88254885876,0.0,699,13.099670892464966,124933.96184176976,3,60,47,4872.287623775231
2026-07-11,Male,Business Expansion,Retired,Education Loan,Jointly Owned,36817.817807997235,19.57074793151844,554,10.214683627079442,136008.45645785597,2,48,32,2615.9986834897472
2026-07-07,Male,Education,Student,Personal Loan,Jointly Owned,28299.170243096552,20.394095603076146,530,16.04707304659938,262770.3837129235,1,60,24,5509.629081712328
2026-07-08,Male,Education,Salaried,Education Loan,Rented,35966.87825021571,8.131476023093422,551,18.580112739304482,141897.25999206217,1,12,50,5025.930646934156
2026-07-10,Male,Wedding,Business Owner,Car Loan,Rented,46745.431727124946,16.61324849886404,626,17.904881527331504,108261.1591946714,1,120,49,8166.805002095362
2026-07-07,Male,Business Expansion,Retired,Car Loan,Owned,30921.997074759594,3.42882902554879,612,13.533557917183087,152814.50660964742,4,60,21,4869.028669422612
2026-07-07,Male,Business Expansion,Business Owner,Education Loan,Jointly Owned,39547.54996596706,4.083617777349184,577,14.87072473041394,100000.0,3,360,51,4969.55173415878
2026-07-31,Female,Debt Consolidation,Self-Employed,Education Loan,Owned,32857.876457322585,23.42291849027234,615,14.744196477000362,100000.0,3,36,41,4844.391932110908
2026-07-24,Female,Wedding,Unemployed,Personal Loan,Rented,16618.766545027196,0.0,689,14.095471500520215,205609.58243926955,0,360,39,5502.597140287578
2026-07-06,Male,Debt Consolidation,Business Owner,Car Loan,Jointly Owned,57819.66471528195,7.614479314553445,674,11.976156561507302,164380.8088346869,0,48,29,9549.754546626991
2026-07-26,Female,Business Expansion,Salaried,Business Loan,Rented,45835.66067810057,19.40623526892088,745,11.07469616348093,162251.59499720734,4,12,48,7174.521668033165
2026-07-04,Male,Education,Unemployed,Car Loan,Owned,28131.170026627464,10.780530407971435,603,15.87576075140173,141039.51637702322,2,36,33,1872.6726180263177
2026-07-09,Male,Debt Consolidation,Unemployed,Personal Loan,Jointly Owned,20635.295972595763,31.785997954161687,690,14.109018385896618,100000.0,4,60,33,5844.715664933623
2026-07-24,Female,Business Expansion,Retired,Home Loan,Rented,25828.414287534666,16.06759316812903,670,14.808807514934626,197048.46398432943,1,24,21,6037.263868751321
2026-07-04,Female,Vehicle Purchase,Unemployed,Education Loan,Rented,42410.71045795132,17.46197083377627,588,12.537105088907467,234018.97707120315,3,60,30,6129.835195326146
2026-07-03,Female,Wedding,Salaried,Home Loan,Owned,36263.13145894889,19.84423421483698,745,12.02129086317805,100000.0,0,12,28,560.5158525600264
2026-07-29,Female,Business Expansion,Retired,Education Loan,Owned,48355.85685132275,0.5018758006804287,809,9.242556536273845,172316.7061777393,0,120,21,5438.836755019479
2026-07-25,Male,Medical Emergency,Student,Education Loan,Jointly Owned,17540.909143748846,21.808794447592117,620,8.922646306199802,100000.0,3,24,53,3296.274612925031
2026-07-12,Male,Medical Emergency,Unemployed,Business Loan,Owned,38389.715372109895,40.37201937356694,619,16.010999790066556,119447.60551365925,1,60,36,507.99328836102086
2026-07-31,Female,Business Expansion,Unemployed,Business Loan,Rented,31389.179086946155,0.0,682,18.114708172150316,260241.54792629837,1,12,23,8627.772608400974
2026-07-21,Male,Wedding,Student,Education Loan,Jointly Owned,25662.16299230959,0.0,568,13.710794965488025,202043.44231426605,1,36,28,4153.231975704885
2026-07-30,Female,Business Expansion,Salaried,Car Loan,Rented,57391.80823356776,20.32205370512677,688,13.712068567979797,172129.15598979456,3,36,32,4198.053974019961
2026-07-31,Male,Business Expansion,Student,Personal Loan,Jointly Owned,28464.48856841192,10.499495282175594,766,11.773096600613142,100000.0,4,24,32,7646.329673354516
2026-07-11,Female,Debt Consolidation,Retired,Personal Loan,Rented,33720.80162745604,13.102933399539006,687,10.828784697185105,196626.72836449358,1,60,46,8072.227346000231
2026-07-11,Female,Home Renovation,Retired,Education Loan,Owned,10000.0,17.593265807943872,587,11.971115114596333,163328.64146847438,4,36,35,4253.578761403
2026-07-08,Female,Debt Consolidation,Student,Personal Loan,Owned,54572.31313301569,0.0,664,17.318885193394525,133061.0905783361,2,120,38,5087.924108123935
2026-07-30,Female,Business Expansion,Unemployed,Personal Loan,Jointly Owned,20503.6630457808,2.8418228469460693,648,18.905050286242574,100000.0,0,60,35,1969.6581562475335
2026-07-09,Male,Wedding,Student,Car Loan,Rented,10457.869627409164,18.669409574834265,526,10.567780671032532,100000.0,4,36,49,2172.827488474387
2026-07-06,Male,Debt Consolidation,Salaried,Car Loan,Owned,47525.31476988431,5.921296004253831,696,15.441564592043282,108129.44469259601,2,12,51,8893.4230299157
2026-07-25,Female,Home Renovation,Student,Education Loan,Owned,50556.84008604881,0.0,591,16.864919750870648,182422.63460354868,3,24,36,5136.383536081148
2026-07-30,Male,Home Renovation,Self-Employed,Personal Loan,Owned,44050.59029082121,6.79995007760588,753,12.45082962947207,144532.0791599411,2,24,28,7909.967671197849
2026-07-26,Female,Wedding,Salaried,Education Loan,Jointly Owned,10000.0,17.804975336267702,741,14.078953407523752,153980.149623284,2,120,36,4504.233257584138
2026-07-03,Male,Home Renovation,Unemployed,Car Loan,Owned,40025.691577570906,39.463843736669745,743,11.511814405775588,211051.68188618834,0,48,21,6260.389735611224
2026-07-22,Male,Wedding,Unemployed,Personal Loan,Rented,10000.0,9.110115149189069,657,16.389533143402065,100000.0,2,36,41,0.0
2026-07-10,Male,Vehicle Purchase,Self-Employed,Car Loan,Jointly Owned,15419.29739870126,16.64399525362324,691,15.219933864296745,100000.0,2,36,24,7582.120987287494
2026-07-13,Male,Wedding,Self-Employed,Home Loan,Jointly Owned,28627.026183909344,0.0,706,10.072977679178306,189252.7742227213,0,48,35,4913.015731897958
2026-07-09,Female,Business Expansion,Retired,Personal Loan,Jointly Owned,49878.35274420541,0.0,764,12.894031779341123,100000.0,3,60,42,3590.1059323230115
2026-07-18,Female,Wedding,Student,Home Loan,Jointly Owned,38428.184169430235,0.0,606,12.564694713346027,123646.95066270535,1,24,32,6885.683784346941
2026-07-03,Female,Education,Unemployed,Home Loan,Jointly Owned,54043.92791058353,12.132787975770741,581,17.187724791958743,134012.6062423375,4,24,33,7981.194461047331
2026-07-07,Male,Education,Retired,Car Loan,Jointly Owned,24984.88755513324,24.33410053793143,499,14.195947865351949,142720.8688057497,4,24,40,3782.627142284631
2026-07-05,Male,Wedding,Unemployed,Car Loan,Owned,16530.284169350707,3.9431109263329134,608,12.978574140622149,100000.0,2,12,32,1411.7290272533578
2026-07-16,Female,Education,Salaried,Business Loan,Jointly Owned,33257.45083046099,13.216536200113921,633,16.11577430066868,145093.69884954975,1,360,47,9996.695166643494
2026-07-09,Male,Medical Emergency,Business Owner,Personal Loan,Owned,28103.745906895936,20.402616161610734,528,9.37281575128108,238303.09568087582,1,60,45,4353.068736779602
2026-07-27,Female,Education,Retired,Business Loan,Rented,36629.44383148092,0.0,663,9.790433469278192,134389.67164136207,2,120,43,0.0
2026-07-28,Male,Business Expansion,Retired,Education Loan,Owned,42700.805368945694,26.390751651949493,714,17.49325190041577,160779.9504283171,4,48,31,3734.18583567353
2026-07-29,Female,Business Expansion,Retired,Education Loan,Jointly Owned,49541.11567162184,1.6937963166398156,566,12.527900299546282,195239.13803680128,4,24,43,6348.8327775475245
2026-07-13,Male,Medical Emergency,Student,Car Loan,Rented,37275.81832238476,24.010932096153226,664,11.823853255359213,213824.64099757216,1,36,30,4754.445378410754
2026-07-12,Male,Vehicle Purchase,Business Owner,Education Loan,Jointly Owned,37722.19464370719,23.436060227468595,611,12.740645972461099,213518.58350976522,1,36,37,4612.871961825262
2026-07-01,Male,Business Expansion,Business Owner,Home Loan,Jointly Owned,29255.771813079245,32.46265925482585,643,18.572241064558987,126475.5909636811,2,60,21,3944.3335815375804
